dataset_name	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016	ChngKR_2016
study_condition	AD	AD	control	control	control	control	AD	AD	AD	AD	AD	AD	AD	AD	control	control	control	control	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	AD	control	control	AD	AD	AD	AD	AD	AD	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	AD	AD	control	control	control	control	control	control	control	control	control	control	control	control	control	control
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Acetobacteraceae	0.0	0.0	0.54181	0.6505	0.04918	0.07227	0.0	0.0814	0.37192	0.10605	0.0	0.07856	1.65606	3.41023	0.0	0.0	0.17383	0.45239	0.10596	0.04787	0.0	0.0	0.0	0.0	0.16358	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	0.0	0.0	0.15373	0.36325	0.0	0.04927	0.0	0.09368	0.0	0.0	0.01267	0.25143	0.0	0.0	0.75068	0.48179	0.29105	0.0	0.0	0.00205	0.21031	0.09923	0.87324	0.32658	0.47805	0.11316	0.28996	0.18394	1.62672	1.14352	0.0	0.0	2.26959	0.7692	0.01426	0.04603	0.07792	0.0	1.01801	1.45861	0.0	0.0	0.32125	0.09718	0.0	0.05776
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae	0.6698	0.15117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02225	0.0	0.0	0.37959	0.0	0.0	0.0	0.00148	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00832	0.0	0.02884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillales_unclassified	3.82472	2.44343	6.32283	5.78283	7.78615	11.26972	5.61658	6.65634	1.62995	1.68524	1.63822	3.45809	10.39428	18.93377	0.20487	1.03071	34.94594	17.89906	1.06046	1.98529	0.22462	0.23756	0.26806	0.05199	1.35676	0.66677	10.12123	21.7453	1.37082	0.77809	0.15275	0.30667	2.54778	2.05214	1.1592	0.54484	1.51036	2.28105	3.73501	7.02871	5.32546	9.09399	3.19495	1.97096	0.06093	0.10555	6.64756	3.59554	3.80739	2.92818	0.259	0.19776	3.24581	1.10762	2.28804	1.75866	3.76383	1.30898	0.43397	1.07867	22.20312	13.92394	0.14941	0.06224	11.32955	8.96835	3.79537	3.53462	6.01197	3.48457	0.0	0.0	0.6622	2.29963	8.899	6.83978	0.99277	1.02972
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rickettsiales.f__Rickettsiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae	0.08658	0.0	0.0	0.0	0.35225	0.04107	0.0	0.0	0.0	0.0	0.0	0.01472	0.00596	0.0	0.0	0.0	0.1295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2518	0.0	0.0	0.2748	0.0	0.0	0.0	0.0	0.0	0.0	0.00167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06885	0.10639	0.00358	0.0	0.00605	0.0	0.00452	0.00189	0.0	0.0	0.682	1.87116	0.29795	0.95098	0.0	0.0	0.0	0.0	0.0	0.0	0.03532	0.0	0.0	0.0	0.0	0.0	0.0	0.02258	0.16336	0.12342	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	1.12756	0.06511	0.1482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28454	0.09317	0.0	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17836	0.64196	0.0	0.07406	0.0	0.0	0.01032	0.0	0.0	0.01282	0.0	0.28796	0.0	0.0	0.0	0.08716	0.05347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45279	0.0	0.0	0.0	0.0	0.17968	1.69159	0.0	0.0	0.00755	0.0684	0.0	0.0	0.32146	0.02592
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiales_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae	0.02185	0.09828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03276	0.0	0.08106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11903	0.0	0.0	0.0	0.0	0.0	1.15709	0.0	0.0	0.0	0.00552	0.28079	0.42767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.21405	0.17029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04631	0.08258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0.15708	0.06246	0.0	0.0	0.0	0.0	0.46777	0.74453	0.22732	0.00809	0.17419	0.21542	0.00853	0.0	0.0	0.01552	0.02745	0.0	0.14885	0.0	0.0	0.0	0.75409	0.27845	0.61194	0.0	2.32036	0.60611	0.0	0.0	0.97125	0.36868	0.01972	0.0	0.0	0.0	1.01315	3.85269	0.40801	1.70145	0.62213	0.0	0.71311	0.14851	0.42574	0.69303	0.0	0.87773	0.31265	0.14295	0.38087	0.12392	0.0	0.0	0.7449	0.32806	0.25109	0.01048	1.56406	0.1285	0.0	0.23564	0.36806	6.46053	0.57632	0.24707	0.0	0.0	1.43438	12.05513	0.28177	0.32763	0.00618	0.02405	0.04412	0.0	0.0	0.06635
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50614	0.03009	0.01323	0.0	0.0	0.0	0.15341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36269	0.23897	0.0	0.07074	0.0	0.0	0.0	0.0	0.0	0.04157
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07757	0.02007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83401	0.67454	1.1834	0.0	0.0	0.0	0.63012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	21.34867	0.08993	0.03716	0.0	0.0	0.05599	0.0	0.0	0.18907	0.01794	0.0	0.04982	0.02717	0.02442	0.0	0.00647	0.0	0.04841	0.0	0.0	0.03661	0.03365	0.22503	0.0	0.26015	0.0	0.0	0.0	0.0	0.0	0.07425	0.0	0.0	0.40056	0.0	0.05436	0.0	0.0	0.0	0.75217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02705	0.0	0.02008	0.10017	0.20239	0.01823	0.0	0.0	0.13033	0.0	0.00881	0.0	0.30466	0.08204	0.05042	0.01727	0.0	0.0	0.0	0.0	0.0	0.03667
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03051	0.41721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0.26862	0.04569	0.0	0.0	0.0	0.0	0.33965	0.72045	0.06731	0.05553	0.12096	0.15547	0.07064	0.50401	0.0	0.03993	0.24987	0.01927	0.31853	0.25724	0.19527	0.00771	0.23213	0.10502	0.31848	0.0	0.13073	0.37839	0.0	0.0	2.11621	0.56115	0.0	0.0	0.29774	0.01756	1.31263	2.1295	1.39237	2.15536	4.68174	0.0	1.12134	0.98441	0.08851	0.28352	0.0	1.93968	0.24714	0.26528	0.28256	0.16058	0.0	0.0	1.17911	0.73078	0.37874	0.29952	0.05783	0.0	0.0	0.03894	0.05954	0.57271	0.39568	0.0	0.01097	0.05091	0.11899	1.10122	0.0148	0.07228	0.01912	0.11066	0.11314	0.0	0.0	0.07713
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	6.97584	4.63362	6.71529	4.95093	11.66872	14.28212	5.23141	6.73311	2.101	1.04319	1.31853	2.24764	8.21764	14.44759	0.48103	2.49242	27.05144	13.56581	2.18148	2.12764	0.32923	0.27086	0.26309	0.19044	2.05562	0.14804	16.95688	22.51649	0.99987	0.20371	0.28171	0.50526	1.63157	1.418	0.94722	0.34019	4.75267	3.7111	3.56005	4.75576	5.61116	3.87978	1.4313	3.19447	0.51787	0.53474	5.16602	5.00493	2.81508	2.27348	0.40992	0.22397	1.70252	0.78955	1.77975	1.82113	4.39305	1.18081	0.91026	1.04391	12.93868	11.15594	0.3888	0.1808	14.44858	7.88738	4.80105	4.7785	13.2082	4.07977	0.06585	0.07518	1.85101	7.22789	9.966	6.56799	2.54222	4.44006
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	0.0	0.0	0.0	0.0	0.10316	0.13264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01132	0.01452	0.0	0.0	0.03413	0.11564
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Vibrionales.f__Vibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44246	1.72043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae	0.0	0.0	0.0	0.0	0.10541	0.02503	0.0	0.0	0.0	0.0	0.0	0.00529	0.0	0.0	0.0	0.0	0.01744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03808	0.02382	0.05031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.11319	0.11989	0.03034	0.07827	0.02445	0.0	0.00552	0.0	0.06516	0.0	0.0	0.0	0.0	0.0	0.0	0.02466	0.02016
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.00308	0.0	0.0	0.09809	0.15951	0.0	0.0	0.13965	0.18608	0.08404	0.0	0.0	0.0	0.0	0.0	0.2219	0.0046	0.0	0.0	0.0	0.05668	0.0	0.0	0.0	0.1537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.11419	0.0	0.0	0.05007	0.0	0.0	0.01234	0.0	0.0	0.00475	0.0	0.22401	0.08953	0.0	0.0	0.0	0.13152	0.0	0.0	0.15696	0.0794	0.45708	0.2774	0.22166	0.19043	0.28017	0.12434	0.0	0.00459	0.64269	0.52086	0.0	0.02305
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08023	0.0	0.0	0.0	0.0	0.0	0.22765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Tenericutes.c__Mollicutes.o__Entomoplasmatales.f__Spiroplasmataceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
